,speaker,listener,dialogue,dialogue_sentiment,avg_sentiment
1116,FRIAR LAWRENCE,ROMEO,"Go hence, good night, and here stands all your state: Either be gone before the watch be set, Or by the break of day disguis’d from hence. Sojourn in Mantua. I’ll find out your man, And he shall signify from time to time Every good hap to you that chances here. Give me thy hand; ’tis late; farewell; good night.",0.9136,0.23504
1117,ROMEO,FRIAR LAWRENCE,"But that a joy past joy calls out on me, It were a grief so brief to part with thee. Farewell.",0.7964,0.014504444444444447
1118,ROMEO,CAPULET,"But that a joy past joy calls out on me, It were a grief so brief to part with thee. Farewell.",0.7964,0.25043333333333334
1119,CAPULET,ROMEO,"Things have fallen out, sir, so unluckily That we have had no time to move our daughter. Look you, she lov’d her kinsman Tybalt dearly, And so did I. Well, we were born to die. ’Tis very late; she’ll not come down tonight. I promise you, but for your company, I would have been abed an hour ago.",-0.1451,0.23673333333333332
1120,CAPULET,PARIS,"Things have fallen out, sir, so unluckily That we have had no time to move our daughter. Look you, she lov’d her kinsman Tybalt dearly, And so did I. Well, we were born to die. ’Tis very late; she’ll not come down tonight. I promise you, but for your company, I would have been abed an hour ago.",-0.1451,0.2894
1121,PARIS,CAPULET,"These times of woe afford no tune to woo. Madam, good night. Commend me to your daughter.",0.5994,0.09202727272727272
1122,PARIS,LADY CAPULET,"These times of woe afford no tune to woo. Madam, good night. Commend me to your daughter.",0.5994,0.2997
1123,LADY CAPULET,PARIS,"I will, and know her mind early tomorrow; Tonight she’s mew’d up to her heaviness.",0.0,-0.47115
1124,LADY CAPULET,CAPULET,"I will, and know her mind early tomorrow; Tonight she’s mew’d up to her heaviness.",0.0,-0.16978947368421052
1125,CAPULET,LADY CAPULET,"Sir Paris, I will make a desperate tender Of my child’s love. I think she will be rul’d In all respects by me; nay more, I doubt it not. Wife, go you to her ere you go to bed, Acquaint her here of my son Paris’ love, And bid her, mark you me, on Wednesday next, But, soft, what day is this?",0.5124,-0.08861578947368423
1126,CAPULET,PARIS,"Sir Paris, I will make a desperate tender Of my child’s love. I think she will be rul’d In all respects by me; nay more, I doubt it not. Wife, go you to her ere you go to bed, Acquaint her here of my son Paris’ love, And bid her, mark you me, on Wednesday next, But, soft, what day is this?",0.5124,0.2894
1127,PARIS,CAPULET,"Monday, my lord.",0.0,0.09202727272727272
1128,PARIS,CAPULET,"Monday, my lord.",0.0,0.09202727272727272
1129,CAPULET,PARIS,"Monday! Ha, ha! Well, Wednesday is too soon, A Thursday let it be; a Thursday, tell her, She shall be married to this noble earl. Will you be ready? Do you like this haste? We’ll keep no great ado,—a friend or two, For, hark you, Tybalt being slain so late, It may be thought we held him carelessly, Being our kinsman, if we revel much. Therefore we’ll have some half a dozen friends, And there an end. But what say you to Thursday?",0.7862,0.2894
1130,CAPULET,PARIS,"Monday! Ha, ha! Well, Wednesday is too soon, A Thursday let it be; a Thursday, tell her, She shall be married to this noble earl. Will you be ready? Do you like this haste? We’ll keep no great ado,—a friend or two, For, hark you, Tybalt being slain so late, It may be thought we held him carelessly, Being our kinsman, if we revel much. Therefore we’ll have some half a dozen friends, And there an end. But what say you to Thursday?",0.7862,0.2894
1131,PARIS,CAPULET,"My lord, I would that Thursday were tomorrow.",0.0,0.09202727272727272
1132,PARIS,CAPULET,"My lord, I would that Thursday were tomorrow.",0.0,0.09202727272727272
1133,CAPULET,PARIS,"Well, get you gone. A Thursday be it then. Go you to Juliet ere you go to bed, Prepare her, wife, against this wedding day. Farewell, my lord.—Light to my chamber, ho! Afore me, it is so very very late that we May call it early by and by. Good night.",0.6476,0.2894
1134,CAPULET,JULIET,"Well, get you gone. A Thursday be it then. Go you to Juliet ere you go to bed, Prepare her, wife, against this wedding day. Farewell, my lord.—Light to my chamber, ho! Afore me, it is so very very late that we May call it early by and by. Good night.",0.6476,0.3445846153846154
1135,JULIET,CAPULET,"Wilt thou be gone? It is not yet near day. It was the nightingale, and not the lark, That pierc’d the fearful hollow of thine ear; Nightly she sings on yond pomegranate tree. Believe me, love, it was the nightingale.",0.25,0.4782307692307693
1136,JULIET,ROMEO,"Wilt thou be gone? It is not yet near day. It was the nightingale, and not the lark, That pierc’d the fearful hollow of thine ear; Nightly she sings on yond pomegranate tree. Believe me, love, it was the nightingale.",0.25,0.18614324324324327
1137,ROMEO,JULIET,"It was the lark, the herald of the morn, No nightingale. Look, love, what envious streaks Do lace the severing clouds in yonder east. Night’s candles are burnt out, and jocund day Stands tiptoe on the misty mountain tops. I must be gone and live, or stay and die.",0.0772,0.28591756756756753
1138,ROMEO,JULIET,"It was the lark, the herald of the morn, No nightingale. Look, love, what envious streaks Do lace the severing clouds in yonder east. Night’s candles are burnt out, and jocund day Stands tiptoe on the misty mountain tops. I must be gone and live, or stay and die.",0.0772,0.28591756756756753
1139,JULIET,ROMEO,"Yond light is not daylight, I know it, I. It is some meteor that the sun exhales To be to thee this night a torchbearer And light thee on thy way to Mantua. Therefore stay yet, thou need’st not to be gone.",0.0,0.18614324324324327
1140,JULIET,ROMEO,"Yond light is not daylight, I know it, I. It is some meteor that the sun exhales To be to thee this night a torchbearer And light thee on thy way to Mantua. Therefore stay yet, thou need’st not to be gone.",0.0,0.18614324324324327
1141,ROMEO,JULIET,"Let me be ta’en, let me be put to death, I am content, so thou wilt have it so. I’ll say yon grey is not the morning’s eye, ’Tis but the pale reflex of Cynthia’s brow. Nor that is not the lark whose notes do beat The vaulty heaven so high above our heads. I have more care to stay than will to go. Come, death, and welcome. Juliet wills it so. How is’t, my soul? Let’s talk. It is not day.",0.7572,0.28591756756756753
1142,ROMEO,JULIET,"Let me be ta’en, let me be put to death, I am content, so thou wilt have it so. I’ll say yon grey is not the morning’s eye, ’Tis but the pale reflex of Cynthia’s brow. Nor that is not the lark whose notes do beat The vaulty heaven so high above our heads. I have more care to stay than will to go. Come, death, and welcome. Juliet wills it so. How is’t, my soul? Let’s talk. It is not day.",0.7572,0.28591756756756753
1143,JULIET,ROMEO,"It is, it is! Hie hence, be gone, away. It is the lark that sings so out of tune, Straining harsh discords and unpleasing sharps. Some say the lark makes sweet division; This doth not so, for she divideth us. Some say the lark and loathed toad change eyes. O, now I would they had chang’d voices too, Since arm from arm that voice doth us affray, Hunting thee hence with hunt’s-up to the day. O now be gone, more light and light it grows.",-0.68,0.18614324324324327
1144,JULIET,ROMEO,"It is, it is! Hie hence, be gone, away. It is the lark that sings so out of tune, Straining harsh discords and unpleasing sharps. Some say the lark makes sweet division; This doth not so, for she divideth us. Some say the lark and loathed toad change eyes. O, now I would they had chang’d voices too, Since arm from arm that voice doth us affray, Hunting thee hence with hunt’s-up to the day. O now be gone, more light and light it grows.",-0.68,0.18614324324324327
1145,ROMEO,JULIET,"More light and light, more dark and dark our woes.",-0.4404,0.28591756756756753
1146,ROMEO,NURSE,"More light and light, more dark and dark our woes.",-0.4404,0.1566742857142857
1147,NURSE,ROMEO,Madam.,0.0,0.14922
1148,NURSE,JULIET,Madam.,0.0,0.040475675675675685
1149,JULIET,NURSE,Nurse?,0.0,0.1255608108108108
1150,JULIET,NURSE,Nurse?,0.0,0.1255608108108108
1151,NURSE,JULIET,"Your lady mother is coming to your chamber. The day is broke, be wary, look about.",-0.4215,0.040475675675675685
1152,NURSE,JULIET,"Your lady mother is coming to your chamber. The day is broke, be wary, look about.",-0.4215,0.040475675675675685
1153,JULIET,NURSE,"Then, window, let day in, and let life out.",0.0,0.1255608108108108
1154,JULIET,ROMEO,"Then, window, let day in, and let life out.",0.0,0.18614324324324327
1155,ROMEO,JULIET,"Farewell, farewell, one kiss, and I’ll descend.",0.4215,0.28591756756756753
1156,ROMEO,JULIET,"Farewell, farewell, one kiss, and I’ll descend.",0.4215,0.28591756756756753
1157,JULIET,ROMEO,"Art thou gone so? Love, lord, ay husband, friend, I must hear from thee every day in the hour, For in a minute there are many days. O, by this count I shall be much in years Ere I again behold my Romeo.",0.8126,0.18614324324324327
1158,JULIET,ROMEO,"Art thou gone so? Love, lord, ay husband, friend, I must hear from thee every day in the hour, For in a minute there are many days. O, by this count I shall be much in years Ere I again behold my Romeo.",0.8126,0.18614324324324327
1159,ROMEO,JULIET,"Farewell! I will omit no opportunity That may convey my greetings, love, to thee.",0.7149,0.28591756756756753
1160,ROMEO,JULIET,"Farewell! I will omit no opportunity That may convey my greetings, love, to thee.",0.7149,0.28591756756756753
1161,JULIET,ROMEO,O thinkest thou we shall ever meet again?,0.0,0.18614324324324327
1162,JULIET,ROMEO,O thinkest thou we shall ever meet again?,0.0,0.18614324324324327
1163,ROMEO,JULIET,"I doubt it not, and all these woes shall serve For sweet discourses in our time to come.",-0.34,0.28591756756756753
1164,ROMEO,JULIET,"I doubt it not, and all these woes shall serve For sweet discourses in our time to come.",-0.34,0.28591756756756753
1165,JULIET,ROMEO,"O God! I have an ill-divining soul! Methinks I see thee, now thou art so low, As one dead in the bottom of a tomb. Either my eyesight fails, or thou look’st pale.",-0.8528,0.18614324324324327
1166,JULIET,ROMEO,"O God! I have an ill-divining soul! Methinks I see thee, now thou art so low, As one dead in the bottom of a tomb. Either my eyesight fails, or thou look’st pale.",-0.8528,0.18614324324324327
1167,ROMEO,JULIET,"And trust me, love, in my eye so do you. Dry sorrow drinks our blood. Adieu, adieu.",0.6249,0.28591756756756753
1168,ROMEO,JULIET,"And trust me, love, in my eye so do you. Dry sorrow drinks our blood. Adieu, adieu.",0.6249,0.28591756756756753
1169,JULIET,ROMEO,"O Fortune, Fortune! All men call thee fickle, If thou art fickle, what dost thou with him That is renown’d for faith? Be fickle, Fortune; For then, I hope thou wilt not keep him long But send him back.",0.484,0.18614324324324327
1170,JULIET,LADY CAPULET,"O Fortune, Fortune! All men call thee fickle, If thou art fickle, what dost thou with him That is renown’d for faith? Be fickle, Fortune; For then, I hope thou wilt not keep him long But send him back.",0.484,0.07399714285714286
1171,LADY CAPULET,JULIET,"[_Within._] Ho, daughter, are you up?",0.0,0.04470571428571429
1172,LADY CAPULET,JULIET,"[_Within._] Ho, daughter, are you up?",0.0,0.04470571428571429
1173,JULIET,LADY CAPULET,"Who is’t that calls? Is it my lady mother? Is she not down so late, or up so early? What unaccustom’d cause procures her hither?",0.0,0.07399714285714286
1174,JULIET,LADY CAPULET,"Who is’t that calls? Is it my lady mother? Is she not down so late, or up so early? What unaccustom’d cause procures her hither?",0.0,0.07399714285714286
1175,LADY CAPULET,JULIET,"Why, how now, Juliet?",0.0,0.04470571428571429
1176,LADY CAPULET,JULIET,"Why, how now, Juliet?",0.0,0.04470571428571429
1177,JULIET,LADY CAPULET,"Madam, I am not well.",-0.2057,0.07399714285714286
1178,JULIET,LADY CAPULET,"Madam, I am not well.",-0.2057,0.07399714285714286
1179,LADY CAPULET,JULIET,"Evermore weeping for your cousin’s death? What, wilt thou wash him from his grave with tears? And if thou couldst, thou couldst not make him live. Therefore have done: some grief shows much of love, But much of grief shows still some want of wit.",-0.8541,0.04470571428571429
1180,LADY CAPULET,JULIET,"Evermore weeping for your cousin’s death? What, wilt thou wash him from his grave with tears? And if thou couldst, thou couldst not make him live. Therefore have done: some grief shows much of love, But much of grief shows still some want of wit.",-0.8541,0.04470571428571429
